XP_018432515.1 NP_201156.1
XP_018488445.1 NP_188755.2
XP_018488451.1 NP_001331859.1
XP_018488453.1 NP_001331744.1
XP_018488454.1 NP_201352.1
XP_018488455.1 NP_201357.2
XP_018488458.1 NP_001322797.1
XP_018488459.1 NP_201350.2
XP_018488468.1 NP_850928.1
XP_018488469.1 NP_566464.1
XP_018488471.1 NP_001154794.1
XP_018488472.1 NP_201212.1
XP_018488474.1 NP_201211.1
XP_018488477.1 NP_201210.1
XP_018488481.1 NP_001032133.2
XP_018488483.1 NP_201205.1
XP_018488484.1 NP_201206.3
XP_018488487.1 NP_179068.1
XP_018488488.1 NP_201090.1
XP_018488489.1 NP_179106.1
XP_018488492.1 NP_001319538.1
XP_018488494.1 NP_563856.1
XP_018488495.1 NP_001319540.1
XP_018488496.1 NP_001327578.1
XP_018488497.1 NP_001189878.1
XP_018488498.1 NP_566452.1
XP_018488504.1 NP_186948.1
XP_018488508.1 NP_565324.1
XP_018488512.1 NP_001190041.1
XP_018488515.1 NP_566621.1
XP_018488517.1 NP_563855.1
XP_018488521.1 NP_187720.1
XP_018488522.1 NP_187722.1
XP_018488523.1 NP_189110.1
XP_018488525.1 NP_187079.1
XP_018488527.1 NP_188557.1
XP_018488529.1 NP_001319545.1
XP_018488530.1 NP_201098.1
XP_018488531.1 NP_188618.3
XP_018488532.1 NP_001154627.1
XP_018488534.1 NP_001319595.1
XP_018488538.1 NP_001031013.1
XP_018488540.1 NP_568748.1
XP_018488541.1 NP_001327235.1
XP_018488544.1 NP_186969.1
XP_018488547.1 NP_001154630.1
XP_018488551.1 NP_001189925.1
XP_018488553.1 NP_001078178.1
XP_018488554.1 NP_188480.1
XP_018488562.1 NP_001032152.1
XP_018488563.1 NP_001190625.1
XP_018488565.1 NP_171894.1
XP_018488566.1 NP_566459.2
XP_018488570.1 NP_172457.1
XP_018488576.1 NP_566518.1
XP_018488577.1 NP_001327069.1
XP_018488579.1 NP_563787.2
XP_018488581.1 NP_001119019.1
XP_018488583.1 NP_566260.1
XP_018488584.1 NP_173643.1
XP_018488585.1 NP_566543.1
XP_018488587.1 NP_188194.1
XP_018488589.1 NP_188253.3
XP_018488593.1 NP_188256.1
XP_018488596.1 NP_174534.1
XP_018488597.1 NP_566525.1
XP_018488609.1 NP_191773.2
XP_018488610.1 NP_564476.2
XP_018488611.1 NP_191281.1
XP_018488615.1 NP_566581.1
XP_018488618.1 NP_171949.1
XP_018488620.1 NP_001327442.1
XP_018488622.1 NP_187359.2
XP_018488624.1 NP_187750.1
XP_018488625.1 NP_187764.1
XP_018488626.1 NP_566257.1
XP_018488628.1 NP_191539.1
XP_018488629.1 NP_973941.2
XP_018488631.1 NP_186871.1
XP_018488633.1 NP_565311.1
XP_018488634.1 NP_001322968.1
XP_018488636.1 NP_565314.1
XP_018488637.1 NP_568993.1
XP_018488638.1 NP_566627.1
XP_018488640.1 NP_191598.1
XP_018488641.1 NP_566759.1
XP_018488642.1 NP_564147.1
XP_018488643.1 NP_567123.1
XP_018488644.1 NP_001077513.1
XP_018488645.1 NP_001117265.1
XP_018488649.1 NP_187824.1
XP_018488650.1 NP_187920.1
XP_018488651.1 NP_566360.1
XP_018488652.1 NP_566493.1
XP_018488653.1 NP_173589.1
XP_018488657.1 NP_186870.1
XP_018488660.1 NP_001154423.1
XP_018488661.1 NP_001154424.1
XP_018488664.1 NP_850995.1
XP_018488665.1 NP_173590.1
XP_018488667.1 NP_001030692.1
XP_018488671.1 NP_001326406.1
XP_018488672.1 NP_191547.2
XP_018488673.1 NP_566391.1
XP_018488674.1 NP_566578.1
XP_018488676.1 NP_564148.1
XP_018488678.1 NP_175831.1
XP_018488680.1 NP_563780.1
XP_018488682.1 NP_190401.1
XP_018488683.1 NP_001030927.1
XP_018488686.1 NP_683321.1
XP_018488687.1 NP_564407.1
XP_018488688.1 NP_191524.1
XP_018488691.1 NP_564152.1
XP_018488694.1 NP_568965.1
XP_018488695.1 NP_001319463.1
XP_018488701.1 NP_191295.4
XP_018488705.1 NP_566489.1
XP_018488708.1 NP_173592.3
XP_018488716.1 NP_190524.1
XP_018488721.1 NP_187191.2
XP_018488726.1 NP_187893.1
XP_018488731.1 NP_172656.1
XP_018488732.1 NP_001077892.1
XP_018488733.1 NP_849956.1
XP_018488734.1 NP_191048.1
XP_018488739.1 NP_565317.1
XP_018488743.1 NP_001326378.1
XP_018488744.1 NP_001327691.1
XP_018488751.1 NP_564323.1
XP_018488757.1 NP_566216.1
XP_018488758.1 NP_174358.1
XP_018488762.1 NP_191821.2
XP_018488767.1 NP_001327507.1
XP_018488769.1 NP_187101.1
XP_018488770.1 NP_197172.1
XP_018488775.1 NP_001118858.1
XP_018488779.1 NP_198382.1
XP_018488781.1 NP_201380.1
XP_018488783.1 NP_190363.3
XP_018488789.1 NP_566894.1
XP_018488790.1 NP_001325559.1
XP_018488792.1 NP_190370.1
XP_018488794.1 NP_001319705.1
XP_018488795.1 NP_566896.2
XP_018488796.1 NP_191751.1
XP_018488797.1 NP_001319014.1
XP_018488800.1 NP_191309.2
XP_018488802.1 NP_201362.1
XP_018488803.1 NP_191608.1
XP_018488808.1 NP_191614.1
XP_018488811.1 NP_566135.1
XP_018488813.1 NP_191595.1
XP_018488815.1 NP_191778.1
XP_018488818.1 NP_001118587.1
XP_018488821.1 NP_001327667.1
XP_018488822.1 NP_564545.1
XP_018488824.1 NP_186759.2
XP_018488825.1 NP_173200.1
XP_018488827.1 NP_566132.2
XP_018488838.1 NP_001327637.1
XP_018488843.1 NP_174211.1
XP_018488845.1 NP_566502.1
XP_018488846.1 NP_001327832.1
XP_018488854.1 NP_172003.1
XP_018488855.1 NP_001323364.1
XP_018488860.1 NP_564378.1
XP_018488861.1 NP_175397.1
XP_018488864.1 NP_565361.1
XP_018488865.1 NP_171981.2
XP_018488866.1 NP_001154616.1
XP_018488873.1 NP_186782.2
XP_018488874.1 NP_179248.1
XP_018488875.1 NP_001320305.1
XP_018488876.1 NP_174337.1
XP_018488878.1 NP_188493.1
XP_018488880.1 NP_189003.1
XP_018488882.1 NP_001118683.1
XP_018488884.1 NP_187290.1
XP_018488885.1 NP_001318880.1
XP_018488886.1 NP_201315.1
XP_018488888.1 NP_566499.1
XP_018488889.1 NP_191895.1
XP_018488891.1 NP_850746.1
XP_018488892.1 NP_191002.1
XP_018488894.1 NP_001319079.1
XP_018488901.1 NP_565437.1
XP_018488902.1 NP_850555.1
XP_018488904.1 NP_683474.1
XP_018488906.1 NP_563986.1
XP_018488908.1 NP_187673.1
XP_018488909.1 NP_192683.1
XP_018488910.1 NP_187672.1
XP_018488911.1 NP_564870.1
XP_018488913.1 NP_001326044.1
XP_018488914.1 NP_187679.1
XP_018488915.1 NP_001078735.1
XP_018488916.1 NP_187681.2
XP_018488919.1 NP_566380.2
XP_018488920.1 NP_188312.1
XP_018488928.1 NP_174496.1
XP_018488932.1 NP_188893.1
XP_018488933.1 NP_191759.1
XP_018488935.1 NP_001319548.1
XP_018488937.1 NP_566483.1
XP_018488940.1 NP_191756.1
XP_018488941.1 NP_566661.1
XP_018488942.1 NP_172696.1
XP_018488944.1 NP_191766.1
XP_018488946.1 NP_566324.1
XP_018488947.1 NP_566377.1
XP_018488948.1 NP_201554.1
XP_018488950.1 NP_569050.1
XP_018488952.1 NP_201555.2
XP_018488953.1 NP_201558.3
XP_018488954.1 NP_201559.1
XP_018488958.1 NP_569051.1
XP_018488959.1 NP_201560.1
XP_018488960.1 NP_569052.1
XP_018488961.1 NP_188683.3
XP_018488962.1 NP_564036.1
XP_018488964.1 NP_563870.2
XP_018488965.1 NP_564454.1
XP_018488973.1 NP_001319040.1
XP_018488975.1 NP_188487.1
XP_018488977.1 NP_187351.2
XP_018488980.1 NP_566283.1
XP_018488982.1 NP_566972.1
XP_018488988.1 NP_189156.1
XP_018488992.1 NP_001318685.1
XP_018488997.1 NP_188458.1
XP_018488999.1 NP_191625.1
XP_018489001.1 NP_186756.1
XP_018489005.1 NP_187554.2
XP_018489009.1 NP_563686.1
XP_018489012.1 NP_563624.1
XP_018489015.1 NP_201280.1
XP_018489016.1 NP_565413.1
XP_018489021.1 NP_001077508.1
XP_018489024.1 NP_974274.1
XP_018489025.1 NP_564409.1
XP_018489026.1 NP_190850.2
XP_018489028.1 NP_172614.1
XP_018489029.1 NP_175343.2
XP_018489032.1 NP_001327070.1
XP_018489033.1 NP_567100.1
XP_018489036.1 NP_172042.1
XP_018489040.1 NP_174170.1
XP_018489046.1 NP_173382.1
XP_018489049.1 NP_187406.2
XP_018489050.1 NP_001326766.1
XP_018489051.1 NP_188063.1
XP_018489054.1 NP_564283.1
XP_018489057.1 NP_566182.1
XP_018489069.1 NP_174637.1
XP_018489070.1 NP_567448.1
XP_018489071.1 NP_680559.2
XP_018489079.1 NP_850622.1
XP_018489080.1 NP_566521.1
XP_018489081.1 NP_176342.1
XP_018489082.1 NP_001117207.1
XP_018489083.1 NP_973799.1
XP_018489087.1 NP_190421.1
XP_018489090.1 NP_566276.1
XP_018489091.1 NP_190040.3
XP_018489097.1 NP_174257.1
XP_018489098.1 NP_186970.2
XP_018489102.1 NP_187379.1
XP_018489103.1 NP_187755.2
XP_018489104.1 NP_001324657.1
XP_018489108.1 NP_850605.1
XP_018489109.1 NP_175575.1
XP_018489113.1 NP_174794.1
XP_018489116.1 NP_001189953.1
XP_018489119.1 NP_172106.1
XP_018489120.1 NP_172758.1
XP_018489121.1 NP_188291.3
XP_018489123.1 NP_001321681.1
XP_018489125.1 NP_201267.1
XP_018489126.1 NP_563653.2
XP_018489128.1 NP_001323011.1
XP_018489130.1 NP_564456.1
XP_018489135.1 NP_172225.1
XP_018489136.1 NP_188217.4
XP_018489137.1 NP_187974.1
XP_018489138.1 NP_001184993.1
XP_018489144.1 NP_566536.1
XP_018489147.1 NP_683531.2
XP_018489151.1 NP_188922.1
XP_018489152.1 NP_174751.2
XP_018489156.1 NP_190358.3
XP_018489161.1 NP_001327362.1
XP_018489162.1 NP_001190141.1
XP_018489165.1 NP_191503.1
XP_018489167.1 NP_190302.1
XP_018489168.1 NP_001324525.1
XP_018489171.1 NP_001030875.1
XP_018489174.1 NP_188201.1
XP_018489175.1 NP_001319108.1
XP_018489177.1 NP_188546.1
XP_018489179.1 NP_187015.1
XP_018489182.1 NP_189072.1
XP_018489184.1 NP_001326011.1
XP_018489187.1 NP_201283.1
XP_018489188.1 NP_001326399.1
XP_018489189.1 NP_001330380.1
XP_018489193.1 NP_683294.2
XP_018489204.1 NP_564304.1
XP_018489205.1 NP_188428.3
XP_018489206.1 NP_566388.2
XP_018489207.1 NP_566920.1
XP_018489215.1 NP_175058.1
XP_018489216.1 NP_201037.1
XP_018489221.1 NP_001078158.1
XP_018489225.1 NP_186899.5
XP_018489227.1 NP_187973.1
XP_018489229.1 NP_190194.1
XP_018489236.1 NP_974353.1
XP_018489238.1 NP_179185.1
XP_018489242.1 NP_001325845.1
XP_018489244.1 NP_201050.2
XP_018489245.1 NP_191749.1
XP_018489247.1 NP_186978.1
XP_018489249.1 NP_174546.1
XP_018489250.1 NP_201164.1
XP_018489257.1 NP_174411.2
XP_018489260.1 NP_001319550.1
XP_018489261.1 NP_188919.1
XP_018489265.1 NP_201129.1
XP_018489268.1 NP_001321119.1
XP_018489270.1 NP_174554.1
XP_018489271.1 NP_172130.1
XP_018489276.1 NP_001031135.1
XP_018489281.1 NP_188401.1
XP_018489293.1 NP_188054.1
XP_018489294.1 NP_188338.1
XP_018489296.1 NP_188770.1
XP_018489297.1 NP_174629.3
XP_018489301.1 NP_186908.1
XP_018489302.1 NP_188551.1
XP_018489306.1 NP_186907.1
XP_018489309.1 NP_187463.1
XP_018489311.1 NP_564556.1
XP_018489313.1 NP_001332605.1
XP_018489314.1 NP_564058.1
XP_018489316.1 NP_001325956.1
XP_018489318.1 NP_001190601.1
XP_018489321.1 NP_566163.1
XP_018489324.1 NP_172819.2
XP_018489326.1 NP_566524.1
XP_018489327.1 NP_001327675.1
XP_018489334.1 NP_175691.1
XP_018489335.1 NP_001327597.1
XP_018489337.1 NP_001189897.1
XP_018489339.1 NP_566497.1
XP_018489340.1 NP_001189896.1
XP_018489344.1 NP_187020.1
XP_018489348.1 NP_001118614.1
XP_018489349.1 NP_001325480.1
XP_018489350.1 NP_001326957.1
XP_018489351.1 NP_566662.1
XP_018489352.1 NP_563873.2
XP_018489356.1 NP_001322120.1
XP_018489359.1 NP_566484.2
XP_018489365.1 NP_191366.1
XP_018489367.1 NP_001319445.1
XP_018489369.1 NP_191319.1
XP_018489372.1 NP_175675.4
XP_018489373.1 NP_567127.1
XP_018489374.1 NP_179497.1
XP_018489375.1 NP_683584.2
XP_018489382.1 NP_563643.4
XP_018489385.1 NP_683560.1
XP_018489386.1 NP_191186.1
XP_018489387.1 NP_001077474.1
XP_018489388.1 NP_001320665.1
XP_018489407.1 NP_175721.1
XP_018489417.1 NP_001319583.1
XP_018489422.1 NP_566264.1
XP_018489424.1 NP_174261.1
XP_018489427.1 NP_563803.1
XP_018489428.1 NP_191354.1
XP_018489430.1 NP_191814.1
XP_018489431.1 NP_175688.1
XP_018489432.1 NP_001327181.1
XP_018489435.1 NP_172685.1
XP_018489438.1 NP_174543.1
XP_018489442.1 NP_173666.1
XP_018489446.1 NP_564468.1
XP_018489451.1 NP_566305.1
XP_018489457.1 NP_001319154.1
XP_018489458.1 NP_190597.1
XP_018489460.1 NP_187136.3
XP_018489461.1 NP_566242.1
XP_018489463.1 NP_175785.1
XP_018489465.1 NP_001326682.1
XP_018489467.1 NP_188081.2
XP_018489469.1 NP_201099.1
XP_018489473.1 NP_563763.1
XP_018489475.1 NP_188816.1
XP_018489477.1 NP_001319507.1
XP_018489478.1 NP_974263.1
XP_018489479.1 NP_187519.1
XP_018489487.1 NP_173898.2
XP_018489492.1 NP_566344.2
XP_018489494.1 NP_201282.1
XP_018489497.1 NP_564157.1
XP_018489501.1 NP_028242.1
XP_018489503.1 NP_188011.2
XP_018489504.1 NP_186845.1
XP_018489507.1 NP_001078109.1
XP_018489508.1 NP_171642.2
XP_018489509.1 NP_188681.1
XP_018489512.1 NP_188809.2
XP_018489521.1 NP_188400.1
XP_018489522.1 NP_191617.1
XP_018489525.1 NP_175508.2
XP_018489530.1 NP_188242.1
XP_018489531.1 NP_564537.1
XP_018489533.1 NP_179264.2
XP_018489534.1 NP_191511.1
XP_018489535.1 NP_001030650.1
XP_018489539.1 NP_188379.1
XP_018489540.1 NP_188228.1
XP_018489542.1 NP_191858.2
XP_018489545.1 NP_179299.1
XP_018489546.1 NP_849620.1
XP_018489547.1 NP_563750.3
XP_018489549.1 NP_187198.1
XP_018489551.1 NP_188966.1
XP_018489559.1 NP_566504.1
XP_018489563.1 NP_001325482.1
XP_018489564.1 NP_188626.2
XP_018489565.1 NP_175973.1
XP_018489570.1 NP_001030631.1
XP_018489572.1 NP_175598.1
XP_018489573.1 NP_189064.1
XP_018489582.1 NP_171740.3
XP_018489583.1 NP_001185159.1
XP_018489585.1 NP_187903.1
XP_018489586.1 NP_187716.1
XP_018489587.1 NP_001327288.1
XP_018489589.1 NP_001327052.1
XP_018489590.1 NP_191750.1
XP_018489591.1 NP_171914.1
XP_018489592.1 NP_187551.1
XP_018489595.1 NP_001323282.1
XP_018489596.1 NP_188848.1
XP_018489601.1 NP_190273.1
XP_018489606.1 NP_001318877.1
XP_018489610.1 NP_001327889.1
XP_018489611.1 NP_566337.1
XP_018489617.1 NP_565359.1
XP_018489620.1 NP_566444.4
XP_018489625.1 NP_191698.2
XP_018489628.1 NP_172824.3
XP_018489630.1 NP_566576.1
XP_018489631.1 NP_190523.1
XP_018489633.1 NP_187823.1
XP_018489637.1 NP_001327263.1
XP_018489643.1 NP_187675.2
XP_018489646.1 NP_001320433.1
XP_018489647.1 NP_566295.1
XP_018489653.1 NP_680127.1
XP_018489657.1 NP_001325830.1
XP_018489658.1 NP_001325624.1
XP_018489659.1 NP_191156.1
XP_018489661.1 NP_001318243.1
XP_018489662.1 NP_171940.1
XP_018489664.1 NP_001184919.1
XP_018489666.1 NP_174416.2
XP_018489669.1 NP_001325445.1
XP_018489678.1 NP_172133.1
XP_018489679.1 NP_001189957.1
XP_018489680.1 NP_188439.2
XP_018489681.1 NP_566597.1
XP_018489682.1 NP_001322939.1
XP_018489687.1 NP_188442.1
XP_018489690.1 NP_172523.1
XP_018489695.1 NP_201292.1
XP_018489697.1 NP_189163.1
XP_018489700.1 NP_177135.1
XP_018489705.1 NP_001327731.1
XP_018489707.1 NP_001118837.1
XP_018489710.1 NP_001318406.1
XP_018489713.1 NP_001326222.1
XP_018489724.1 NP_001319560.1
XP_018489732.1 NP_001319762.1
XP_018489733.1 NP_171980.1
XP_018489734.1 NP_001325112.1
XP_018489739.1 NP_175191.2
XP_018489741.1 NP_187735.2
XP_018489746.1 NP_174209.1
XP_018489748.1 NP_564352.1
XP_018489752.1 NP_187968.1
XP_018489753.1 NP_563773.1
XP_018489754.1 NP_174247.2
XP_018489760.1 NP_179495.1
XP_018489761.1 NP_001190153.1
XP_018489768.1 NP_567010.5
XP_018489769.1 NP_175709.1
XP_018489771.1 NP_566433.1
XP_018489772.1 NP_178762.1
XP_018489781.1 NP_001326365.1
XP_018489787.1 NP_173179.4
XP_018489789.1 NP_187447.1
XP_018489791.1 NP_001327533.1
XP_018489795.1 NP_566401.1
XP_018489797.1 NP_187780.2
XP_018489798.1 NP_566400.1
XP_018489799.1 NP_187779.1
XP_018489800.1 NP_566558.1
XP_018489801.1 NP_201180.1
XP_018489804.1 NP_201038.1
XP_018489806.1 NP_001118586.1
XP_018489807.1 NP_565593.1
XP_018489814.1 NP_188106.2
XP_018489815.1 NP_001118628.1
XP_018489819.1 NP_188655.2
XP_018489825.1 NP_566434.1
XP_018489841.1 NP_175825.2
XP_018489842.1 NP_188286.1
XP_018489845.1 NP_191075.2
XP_018489847.1 NP_683300.2
XP_018489848.1 NP_001078194.1
XP_018489849.1 NP_187564.1
XP_018489850.1 NP_001319511.1
XP_018489851.1 NP_001319597.1
XP_018489855.1 NP_188143.2
XP_018489856.1 NP_190845.1
XP_018489858.1 NP_001319556.1
XP_018489863.1 NP_001189923.1
XP_018489864.1 NP_191573.1
XP_018489866.1 NP_171948.1
XP_018489867.1 NP_001332145.1
XP_018489869.1 NP_189074.1
XP_018489871.1 NP_001320108.1
XP_018489872.1 NP_186773.1
XP_018489873.1 NP_187813.1
XP_018489879.1 NP_174946.1
XP_018489880.1 NP_179292.1
XP_018489883.1 NP_563774.1
XP_018489887.1 NP_173176.1
XP_018489890.1 NP_191078.1
XP_018489893.1 NP_191194.1
XP_018489900.1 NP_001319943.1
XP_018489903.1 NP_001318976.1
XP_018489917.1 NP_201048.1
XP_018489918.1 NP_171772.1
XP_018489921.1 NP_175487.1
XP_018489924.1 NP_973662.1
XP_018489925.1 NP_188156.1
XP_018489926.1 NP_001322900.1
XP_018489927.1 NP_187462.1
XP_018489928.1 NP_191753.1
XP_018489929.1 NP_178499.2
XP_018489930.1 NP_566602.1
XP_018489934.1 NP_566402.2
XP_018489935.1 NP_189105.1
XP_018489936.1 NP_175772.1
XP_018489937.1 NP_175233.1
XP_018489938.1 NP_001319459.1
XP_018489939.1 NP_001331207.1
XP_018489941.1 NP_175480.1
XP_018489942.1 NP_175604.1
XP_018489944.1 NP_186849.1
XP_018489945.1 NP_187897.2
XP_018489948.1 NP_001326724.1
XP_018489949.1 NP_565616.1
XP_018489953.1 NP_565615.1
XP_018489954.1 NP_001324625.1
XP_018489955.1 NP_180177.2
XP_018489956.1 NP_173578.2
XP_018489959.1 NP_001326774.1
XP_018489960.1 NP_567037.1
XP_018489961.1 NP_172247.2
XP_018489969.1 NP_564640.2
XP_018489971.1 NP_171941.2
XP_018489974.1 NP_001327451.1
XP_018489978.1 NP_564594.1
XP_018489982.1 NP_001119495.1
XP_018489983.1 NP_187658.1
XP_018489992.1 NP_001327882.1
XP_018489998.1 NP_188489.1
XP_018489999.1 NP_001319461.1
XP_018490000.1 NP_188067.1
XP_018490002.1 NP_001078200.1
XP_018490003.1 NP_001326160.1
XP_018490005.1 NP_001326328.1
XP_018490008.1 NP_683562.1
XP_018490015.1 NP_188719.1
XP_018490029.1 NP_001321479.1
XP_018490030.1 NP_172556.2
XP_018490031.1 NP_188654.2
XP_018490034.1 NP_188326.1
XP_018490035.1 NP_565429.1
XP_018490039.1 NP_001077512.4
XP_018490046.1 NP_191638.1
XP_018490049.1 NP_563879.1
XP_018490050.1 NP_001326965.1
XP_018490053.1 NP_172512.1
XP_018490054.1 NP_187762.1
XP_018490055.1 NP_172089.1
XP_018490056.1 NP_187689.2
XP_018490058.1 NP_174636.1
XP_018490060.1 NP_563880.1
XP_018490061.1 NP_566162.1
XP_018490064.1 NP_566625.1
XP_018490066.1 NP_189152.1
XP_018490068.1 NP_001321473.1
XP_018490069.1 NP_172343.2
XP_018490072.1 NP_175236.1
XP_018490075.1 NP_187963.1
XP_018490076.1 NP_201091.2
XP_018490077.1 NP_563732.1
XP_018490084.1 NP_566751.1
XP_018490086.1 NP_173041.1
XP_018490088.1 NP_974231.2
XP_018490089.1 NP_566362.1
XP_018490092.1 NP_191378.1
XP_018490093.1 NP_850581.1
XP_018490094.1 NP_566479.5
XP_018490095.1 NP_001327370.1
XP_018490096.1 NP_173043.1
XP_018490097.1 NP_188033.2
XP_018490101.1 NP_566481.1
XP_018490110.1 NP_563796.1
XP_018490117.1 NP_186930.1
XP_018490121.1 NP_001077713.1
XP_018490124.1 NP_175789.2
XP_018490125.1 NP_188476.1
XP_018490129.1 NP_001319821.1
XP_018490131.1 NP_566605.1
XP_018490132.1 NP_001031156.1
XP_018490133.1 NP_001326374.1
XP_018490135.1 NP_188457.1
XP_018490137.1 NP_683469.1
XP_018490138.1 NP_191657.1
XP_018490140.1 NP_187247.1
XP_018490141.1 NP_188168.2
XP_018490143.1 NP_001030999.1
XP_018490145.1 NP_563984.1
XP_018490147.1 NP_179128.1
XP_018490153.1 NP_001325823.1
XP_018490155.1 NP_001319641.1
XP_018490158.1 NP_173869.1
XP_018490160.1 NP_180217.1
XP_018490172.1 NP_001328016.1
XP_018490173.1 NP_001325534.1
XP_018490175.1 NP_001189830.1
XP_018490181.1 NP_001326512.1
XP_018490188.1 NP_187323.2
XP_018490192.1 NP_001078147.1
XP_018490194.1 NP_191272.1
XP_018490197.1 NP_173042.1
XP_018490201.1 NP_001325583.1
XP_018490205.1 NP_001030863.1
XP_018490206.1 NP_188603.1
XP_018490207.1 NP_172644.1
XP_018490208.1 NP_001319824.1
XP_018490209.1 NP_001325761.1
XP_018490216.1 NP_001323408.1
XP_018490220.1 NP_973779.1
XP_018490222.1 NP_175644.1
XP_018490225.1 NP_191823.1
XP_018490229.1 NP_001319321.1
XP_018490232.1 NP_175716.1
XP_018490233.1 NP_172362.3
XP_018490235.1 NP_186802.1
XP_018490236.1 NP_191303.2
XP_018490237.1 NP_191359.1
XP_018490241.1 NP_191752.1
XP_018490243.1 NP_001189912.1
XP_018490244.1 NP_175588.2
XP_018490248.1 NP_186974.2
XP_018490249.1 NP_564146.1
XP_018490250.1 NP_172174.1
XP_018490251.1 NP_201275.1
XP_018490252.1 NP_001329953.1
XP_018490263.1 NP_001184957.1
XP_018490267.1 NP_191850.2
XP_018490268.1 NP_187921.1
XP_018490275.1 NP_175476.2
XP_018490279.1 NP_001185050.1
XP_018490281.1 NP_187339.2
XP_018490282.1 NP_001319518.1
XP_018490283.1 NP_175247.1
XP_018490286.1 NP_566565.1
XP_018490291.1 NP_188387.1
XP_018490292.1 NP_683299.1
XP_018490293.1 NP_563644.1
XP_018490296.1 NP_001117237.1
XP_018490298.1 NP_001326813.1
XP_018490299.1 NP_187237.2
XP_018490300.1 NP_195254.1
XP_018490303.1 NP_174143.1
XP_018490308.1 NP_192757.2
XP_018490309.1 NP_001030639.1
XP_018490310.1 NP_174413.2
XP_018490319.1 NP_683561.1
XP_018490320.1 NP_001077636.1
XP_018490321.1 NP_001332466.1
XP_018490322.1 NP_171932.1
XP_018490323.1 NP_188769.1
XP_018490324.1 NP_173856.1
XP_018490329.1 NP_001326929.1
XP_018490331.1 NP_001325568.1
XP_018490333.1 NP_001030759.1
XP_018490335.1 NP_191457.2
XP_018490336.1 NP_001318863.1
XP_018490338.1 NP_001319624.1
XP_018490339.1 NP_186772.1
XP_018490341.1 NP_187682.1
XP_018490346.1 NP_001318950.1
XP_018490351.1 NP_193045.1
XP_018490352.1 NP_566980.1
XP_018490353.1 NP_187454.2
XP_018490354.1 NP_001118623.1
XP_018490355.1 NP_188034.1
XP_018490357.1 NP_188036.1
XP_018490360.1 NP_001327476.1
XP_018490361.1 NP_001118849.1
XP_018490367.1 NP_171719.2
XP_018490368.1 NP_001318933.1
XP_018490370.1 NP_001327426.1
XP_018490371.1 NP_001321841.1
XP_018490373.1 NP_201128.2
XP_018490374.1 NP_566232.1
XP_018490378.1 NP_001324568.1
XP_018490380.1 NP_171885.1
XP_018490384.1 NP_189108.1
XP_018490388.1 NP_001078094.1
XP_018490389.1 NP_175509.1
XP_018490396.1 NP_187291.2
XP_018490402.1 NP_188864.1
XP_018490403.1 NP_001327922.1
XP_018490404.1 NP_187225.2
XP_018490405.1 NP_001321468.1
XP_018490406.1 NP_173769.1
XP_018490410.1 NP_191361.2
XP_018490416.1 NP_001078102.1
XP_018490417.1 NP_001117204.1
XP_018490419.1 NP_187745.1
XP_018490420.1 NP_001030667.1
XP_018490423.1 NP_187835.2
XP_018490427.1 NP_187854.2
XP_018490428.1 NP_171622.1
XP_018490430.1 NP_001326665.1
XP_018490431.1 NP_187845.1
XP_018490432.1 NP_566418.1
XP_018490434.1 NP_190999.1
XP_018490439.1 NP_001189915.1
XP_018490444.1 NP_001326658.1
XP_018490449.1 NP_171617.1
XP_018490458.1 NP_001030924.1
XP_018490462.1 NP_174270.1
XP_018490464.1 NP_188042.2
XP_018490466.1 NP_001321751.1
XP_018490468.1 NP_001031109.1
XP_018490484.1 NP_001326253.1
XP_018490490.1 NP_001031079.1
XP_018490491.1 NP_564428.1
XP_018490492.1 NP_187539.1
XP_018490497.1 NP_178528.1
XP_018490500.1 NP_171852.2
XP_018490501.1 NP_191632.2
XP_018490502.1 NP_191631.2
XP_018490508.1 NP_001078100.1
XP_018490509.1 NP_188135.1
XP_018490515.1 NP_175339.2
XP_018490516.1 NP_171698.1
XP_018490517.1 NP_171697.3
XP_018490518.1 NP_171855.1
XP_018490519.1 NP_171880.1
XP_018490524.1 NP_175506.1
XP_018490525.1 NP_001030652.1
XP_018490534.1 NP_191829.1
XP_018490535.1 NP_191828.1
XP_018490539.1 NP_171851.1
XP_018490544.1 NP_564430.1
XP_018490545.1 NP_187514.1
XP_018490548.1 NP_191302.2
XP_018490549.1 NP_683542.1
XP_018490551.1 NP_001319623.1
XP_018490557.1 NP_201360.1
XP_018490564.1 NP_564230.1
XP_018490567.1 NP_001326570.1
XP_018490570.1 NP_175698.1
XP_018490575.1 NP_001154593.1
XP_018490576.1 NP_173727.1
XP_018490577.1 NP_566254.1
XP_018490578.1 NP_001319480.1
XP_018490579.1 NP_001323004.1
XP_018490586.1 NP_001154592.1
XP_018490587.1 NP_175673.1
XP_018490592.1 NP_566422.4
XP_018490593.1 NP_001189872.1
XP_018490596.1 NP_001327482.1
XP_018490597.1 NP_566426.2
XP_018490608.1 NP_001327823.1
XP_018490610.1 NP_200216.2
XP_018490611.1 NP_186923.1
XP_018490612.1 NP_186921.1
XP_018490613.1 NP_001327587.1
XP_018490616.1 NP_564347.1
XP_018490618.1 NP_191278.2
XP_018490620.1 NP_172325.2
XP_018490621.1 NP_563673.1
XP_018490622.1 NP_973748.1
XP_018490623.1 NP_186791.1
