XM_009121514.3	gene-LOC103844700
XM_009119021.3	gene-LOC103842401
XM_018655100.2	gene-LOC103842402
XM_033280774.1	gene-LOC103842402
XM_033280775.1	gene-LOC103842402
XM_009119023.3	gene-LOC103842403
XM_009119058.1	gene-LOC103842437
XM_033280822.1	gene-LOC103842404
XM_009119025.3	gene-LOC103842405
XM_009119027.3	gene-LOC103842406
XM_009119028.3	gene-LOC103842407
XM_033280794.1	gene-LOC103842407
XM_009119059.1	gene-LOC103842438
XM_009119029.3	gene-LOC103842408
XM_033280770.1	gene-LOC103842409
XM_009119031.3	gene-LOC103842409
XM_033280828.1	gene-LOC103842412
XM_033280821.1	gene-LOC103842414
XM_009119033.3	gene-LOC103842414
XM_009119034.2	gene-LOC103842415
XM_009119035.3	gene-LOC103842416
XM_009119037.3	gene-LOC103842417
XM_033280773.1	gene-LOC103842418
XM_009119038.3	gene-LOC103842418
XM_033280766.1	gene-LOC103842439
XM_018654440.2	gene-LOC103842439
XM_009119039.3	gene-LOC103842419
XM_009119040.2	gene-LOC103842420
XM_009119041.2	gene-LOC103842421
XM_009119042.3	gene-LOC103842422
XM_009119043.2	gene-LOC103842423
XM_009119045.3	gene-LOC103842424
XM_009119047.3	gene-LOC103842425
XM_009119048.3	gene-LOC103842426
XM_009119049.3	gene-LOC103842427
XM_009119050.3	gene-LOC103842428
XM_009119051.3	gene-LOC103842429
XM_009119060.3	gene-LOC103842441
XM_009119061.3	gene-LOC103842442
XM_009119062.3	gene-LOC103842442
XM_009119063.3	gene-LOC103842443
XM_009119065.3	gene-LOC103842444
XM_009119066.3	gene-LOC103842445
XM_009119067.2	gene-LOC103842446
XM_009119068.3	gene-LOC103842447
XM_009119069.3	gene-LOC103842448
XM_009119070.3	gene-LOC103842449
XM_009119071.3	gene-LOC103842450
XM_009119072.3	gene-LOC103842452
XM_033280787.1	gene-LOC103842453
XM_009119074.3	gene-LOC103842453
XM_033280786.1	gene-LOC103842453
XM_009119073.3	gene-LOC103842453
XM_033280767.1	gene-LOC103842455
XM_009119076.3	gene-LOC103842455
XM_009119078.3	gene-LOC103842456
XM_033280790.1	gene-LOC117128433
XM_033280811.1	gene-LOC103842474
XM_033280814.1	gene-LOC103842474
XM_009119098.2	gene-LOC103842474
XM_033280808.1	gene-LOC103842474
XM_033280809.1	gene-LOC103842474
XM_033280810.1	gene-LOC103842474
XM_033280813.1	gene-LOC103842474
XM_009119079.3	gene-LOC103842457
XM_009119080.3	gene-LOC103842459
XM_009119081.2	gene-LOC103842460
XM_009119082.2	gene-LOC103842462
XM_033280807.1	gene-LOC103842463
XM_009119083.3	gene-LOC103842463
XM_009119084.3	gene-LOC103842465
XM_009119086.3	gene-LOC103842466
XM_009119085.3	gene-LOC103842466
XM_033280765.1	gene-LOC103842466
XM_033280764.1	gene-LOC103842466
XM_033280804.1	gene-LOC103842468
XM_009119088.3	gene-LOC103842468
XM_009119095.3	gene-LOC103842470
XM_009119094.3	gene-LOC103842470
XM_009119092.3	gene-LOC103842470
XM_009119090.3	gene-LOC103842470
XM_009119089.3	gene-LOC103842470
XM_033280820.1	gene-LOC103842472
XM_009119096.3	gene-LOC103842472
XM_009114258.2	gene-LOC103837873
XM_009114256.3	gene-LOC103837873
XM_033278612.1	gene-LOC103837873
XM_009114261.3	gene-LOC103837875
XM_009114259.3	gene-LOC103837875
XM_009114262.3	gene-LOC103837876
XM_009114265.3	gene-LOC103837878
XM_009114264.3	gene-LOC103837878
XM_009114263.3	gene-LOC103837877
XM_033278613.1	gene-LOC103837880
XM_009114266.3	gene-LOC103837880
XM_033278610.1	gene-LOC103837881
XM_033278611.1	gene-LOC103837881
XM_033278614.1	gene-LOC117127856
XM_033278536.1	gene-LOC103837941
XM_009114269.3	gene-LOC103837883
XM_009114270.3	gene-LOC103837884
XM_009114271.2	gene-LOC103837885
XM_009114272.3	gene-LOC103837886
XM_018654100.2	gene-LOC103837887
XM_033278670.1	gene-LOC103837887
XM_033278668.1	gene-LOC103837888
XM_009114276.3	gene-LOC103837890
XM_009114277.3	gene-LOC103837891
XM_009114278.3	gene-LOC103837892
XM_009114280.3	gene-LOC103837893
XM_009114281.3	gene-LOC103837895
XM_009114282.3	gene-LOC103837896
XM_033279517.1	gene-LOC103837944
XM_033279514.1	gene-LOC103867756
XM_009114283.2	gene-LOC103837897
XM_033279520.1	gene-LOC103837898
XM_009114289.3	gene-LOC103837901
XM_033279515.1	gene-LOC103837901
XM_009114287.3	gene-LOC103837899
XM_009114285.3	gene-LOC103837899
XM_009114286.3	gene-LOC103837899
XM_009114291.2	gene-LOC103837902
XM_009114292.3	gene-LOC103837903
XM_009114294.3	gene-LOC103837904
XM_009114293.3	gene-LOC103837904
XM_009114296.3	gene-LOC103837906
XM_009114295.3	gene-LOC103837905
XM_009114298.2	gene-LOC103837908
XM_009114299.3	gene-LOC103837910
XM_033279518.1	gene-LOC117128059
XM_033279513.1	gene-LOC103838065
XM_009114479.3	gene-LOC103838065
XM_009114480.3	gene-LOC103838066
XM_009119099.3	gene-LOC103842477
XM_033279521.1	gene-LOC103842478
XM_009119102.3	gene-LOC103842479
XM_033279516.1	gene-LOC103842480
XM_009119103.3	gene-LOC103842480
XM_009119105.3	gene-LOC103842481
XM_009119106.2	gene-LOC103842482
XM_009119107.3	gene-LOC103842483
XM_009119424.3	gene-LOC103842759
XM_018654441.2	gene-LOC103842762
XM_009119108.3	gene-LOC103842484
XM_009119109.3	gene-LOC103842485
XM_018654663.2	gene-LOC103842487
XM_018654650.2	gene-LOC108869788
XM_033281248.1	gene-LOC103842764
XM_009119111.3	gene-LOC103842489
XM_009119113.3	gene-LOC103842490
XM_009119114.3	gene-LOC103842491
XM_018654259.2	gene-LOC103842492
XM_009119115.3	gene-LOC103842492
XM_009119118.3	gene-LOC103842493
XM_009119117.3	gene-LOC103842493
XM_033281251.1	gene-LOC103842494
XM_033281250.1	gene-LOC103842495
XM_033281249.1	gene-LOC103842497
XM_009119122.3	gene-LOC103842498
XM_009119123.3	gene-LOC103842499
XM_009119124.3	gene-LOC103842500
XM_009119126.3	gene-LOC103842501
XM_009119125.3	gene-LOC103842501
XM_018654443.2	gene-LOC103842765
XM_009119127.3	gene-LOC103842502
XM_009119128.2	gene-LOC103842502
XM_009119129.3	gene-LOC103842504
XM_009119130.3	gene-LOC103842505
XM_009119132.3	gene-LOC103842507
XM_009119134.3	gene-LOC103842509
XM_009119133.1	gene-LOC103842508
XM_009119430.2	gene-LOC103842766
XM_009119137.3	gene-LOC103842510
XM_009119138.3	gene-LOC103842511
XM_009119139.3	gene-LOC103842512
XM_009119140.3	gene-LOC103842514
XM_009119141.3	gene-LOC103842515
XM_009119144.3	gene-LOC103842517
XM_009119145.3	gene-LOC103842517
XM_009119146.3	gene-LOC103842518
XM_033279183.1	gene-LOC103842518
XM_009119147.3	gene-LOC103842518
XM_033279184.1	gene-LOC103842518
XM_009119152.3	gene-LOC103842522
XM_009119153.3	gene-LOC103842523
XM_033279181.1	gene-LOC103842524
XM_009119154.3	gene-LOC103842524
XM_033279180.1	gene-LOC103842525
XM_009119155.3	gene-LOC103842525
XM_009119432.3	gene-LOC103842767
XM_033279182.1	gene-LOC103842526
XM_009119156.3	gene-LOC103842526
XM_009119157.3	gene-LOC103842528
XM_009119158.3	gene-LOC103842532
XM_033279193.1	gene-LOC117127991
XM_033279192.1	gene-LOC117127991
XM_033279191.1	gene-LOC117127991
XM_009119159.3	gene-LOC103842533
XM_009119161.3	gene-LOC103842533
XM_009119163.2	gene-LOC103842534
XM_009119162.2	gene-LOC103842534
XM_009119164.3	gene-LOC103842535
XM_009119165.3	gene-LOC103842535
XM_009119166.3	gene-LOC103842536
XM_009119167.3	gene-LOC103842537
XM_009119170.3	gene-LOC103842538
XM_009119171.3	gene-LOC103842540
XM_033279187.1	gene-LOC103842540
XM_033279185.1	gene-LOC103842540
XM_033279186.1	gene-LOC103842540
XM_018654986.2	gene-LOC103842540
XM_009119172.3	gene-LOC103842540
XM_009119173.2	gene-LOC103842541
XM_009119175.3	gene-LOC103842542
XM_009119174.3	gene-LOC103842542
XM_009119176.3	gene-LOC103842543
XM_009119177.3	gene-LOC103842545
XM_033278538.1	gene-LOC117127837
XM_033279189.1	gene-LOC103842546
XM_009119179.2	gene-LOC103842546
XM_009119181.3	gene-LOC103842547
XM_033280602.1	gene-LOC103842548
XM_009119434.2	gene-LOC103842769
XM_009119183.3	gene-LOC103842549
XM_009119185.3	gene-LOC103842551
XM_009119184.3	gene-LOC103842550
XM_009119186.3	gene-LOC103842552
XM_009119188.3	gene-LOC103842553
XM_009119189.3	gene-LOC103842554
XM_018655040.2	gene-LOC103842555
XM_009119190.3	gene-LOC103842555
XM_009119191.3	gene-LOC103842557
XM_009119192.2	gene-LOC103842558
XM_009119194.3	gene-LOC103842559
XM_009119196.3	gene-LOC103842561
XM_009119195.3	gene-LOC103842560
XM_009119197.3	gene-LOC103842562
XM_009119200.3	gene-LOC103842563
XM_009119202.3	gene-LOC103842565
XM_009119203.3	gene-LOC103842566
XM_033279931.1	gene-LOC103842566
XM_009119206.3	gene-LOC103842568
XM_009119208.3	gene-LOC103842568
XM_018655030.2	gene-LOC103842568
XM_033279933.1	gene-LOC103842568
XM_009119210.3	gene-LOC103842571
XM_033280607.1	gene-LOC103842575
XM_033280608.1	gene-LOC103842575
XM_009119212.3	gene-LOC103842574
NM_001301896.1	gene-LOC103842574
XM_009119214.3	gene-LOC103842576
XM_009119215.3	gene-LOC103842577
XM_009119216.3	gene-LOC103842578
XM_009119217.3	gene-LOC103842579
XM_033280610.1	gene-LOC103842581
XM_009119219.3	gene-LOC103842582
XM_009119220.3	gene-LOC103842583
XM_009119222.3	gene-LOC103842584
XM_033280609.1	gene-LOC103842585
XM_009119226.2	gene-LOC103842587
XM_009119225.3	gene-LOC103842586
XM_009119228.3	gene-LOC103842588
XM_009119227.3	gene-LOC103842588
XM_033280611.1	gene-LOC103842588
XM_018655061.2	gene-LOC103842589
XM_009119229.3	gene-LOC103842591
XM_009119230.3	gene-LOC103842592
XM_009119231.2	gene-LOC103842593
XM_033281049.1	gene-LOC103842593
XM_009119235.3	gene-LOC103842594
XM_009119233.3	gene-LOC103842594
XM_009119234.3	gene-LOC103842594
XM_009119232.3	gene-LOC103842594
XM_009119236.3	gene-LOC103842595
XM_033281048.1	gene-LOC103842598
XM_009119238.3	gene-LOC103842598
XM_009119237.3	gene-LOC103842597
XM_018655029.2	gene-LOC103842597
XM_009119239.3	gene-LOC103842599
XM_009119241.2	gene-LOC103842600
XM_009119243.3	gene-LOC103842600
XM_009119242.3	gene-LOC103842600
XM_033281044.1	gene-LOC103842601
XM_009119244.3	gene-LOC103842601
XM_033281045.1	gene-LOC103842601
XM_033281046.1	gene-LOC103842601
XM_033281047.1	gene-LOC103842601
XM_009119245.3	gene-LOC103842603
XM_009119246.3	gene-LOC103842604
XM_009119247.2	gene-LOC103842605
XM_009119249.3	gene-LOC103842606
XM_009119251.2	gene-LOC103842607
XM_033281043.1	gene-LOC103842607
XM_009119250.2	gene-LOC103842607
XM_009119252.3	gene-LOC103842608
XM_033278539.1	gene-LOC117127838
XM_033278836.1	gene-LOC103842609
XM_033278839.1	gene-LOC103842609
XM_033278838.1	gene-LOC103842609
XM_033278837.1	gene-LOC103842609
XM_033278835.1	gene-LOC103842609
XM_009119257.3	gene-LOC103842609
XM_009119256.3	gene-LOC103842609
XM_033278833.1	gene-LOC103842609
XM_033278834.1	gene-LOC103842609
XM_009119255.3	gene-LOC103842609
XM_009119253.3	gene-LOC103842609
XM_009119254.3	gene-LOC103842609
XM_009119258.3	gene-LOC103842611
XM_033278831.1	gene-LOC103842612
XM_009119259.3	gene-LOC103842612
XM_018655038.2	gene-LOC103842612
XM_018655037.2	gene-LOC103842612
XM_009119260.3	gene-LOC103842613
XM_009119262.3	gene-LOC103842616
XM_033278832.1	gene-LOC103842616
XM_009119263.3	gene-LOC103842617
XM_009119435.1	gene-LOC103842771
XM_033278825.1	gene-LOC103842618
XM_033278827.1	gene-LOC103842618
XM_033278826.1	gene-LOC103842618
XM_033278828.1	gene-LOC103842618
XM_009119265.3	gene-LOC103842618
XM_033278830.1	gene-LOC103842618
XM_033278829.1	gene-LOC103842618
XM_009119267.3	gene-LOC103842619
XM_009119268.3	gene-LOC103842621
XM_009119436.3	gene-LOC103842773
XM_033279506.1	gene-LOC103842625
XM_009119274.2	gene-LOC103842625
XM_033279505.1	gene-LOC103842623
XM_009119273.3	gene-LOC103842624
XM_009119275.3	gene-LOC103842626
XM_009119276.3	gene-LOC103842627
XM_009119277.3	gene-LOC103842628
XM_009119278.3	gene-LOC103842629
XM_009119280.3	gene-LOC103842632
XM_018655039.2	gene-LOC103842632
XM_009119281.3	gene-LOC103842632
XM_009119279.2	gene-LOC103842631
XM_009119283.2	gene-LOC103842633
XM_009119284.3	gene-LOC103842634
XM_009119285.3	gene-LOC103842635
XM_033279149.1	gene-LOC103842636
XM_009119286.3	gene-LOC103842636
XM_009119287.3	gene-LOC103842638
XM_009119288.3	gene-LOC103842639
XM_009119289.3	gene-LOC103842640
XM_009119290.3	gene-LOC103842642
XM_009119291.3	gene-LOC103842643
XM_009119292.3	gene-LOC103842644
XM_033281016.1	gene-LOC103842645
XM_033281012.1	gene-LOC103842648
XM_009119295.2	gene-LOC103842649
XM_009119297.3	gene-LOC103842649
XM_033281014.1	gene-LOC103842649
XM_009119301.3	gene-LOC103842651
XM_009119303.3	gene-LOC103842651
XM_009119302.3	gene-LOC103842651
XM_009119300.3	gene-LOC103842651
XM_033278541.1	gene-LOC117127839
XM_009119304.2	gene-LOC103842652
XM_009119305.3	gene-LOC103842652
XM_009119306.2	gene-LOC103842653
XM_009119307.3	gene-LOC103842655
XM_033279274.1	gene-LOC103842778
XM_009119308.3	gene-LOC103842656
XM_033279270.1	gene-LOC103842656
XM_018654449.1	gene-LOC108869699
XM_009119310.3	gene-LOC103842657
XM_009119312.2	gene-LOC103842658
XM_033279273.1	gene-LOC117128009
XM_033279272.1	gene-LOC117128009
XM_033278542.1	gene-LOC117127840
XM_033279271.1	gene-LOC103842659
XM_009119445.2	gene-LOC103842782
XM_009119314.2	gene-LOC103842660
XM_009119315.3	gene-LOC103842663
XM_033278543.1	gene-LOC117127841
XM_033280872.1	gene-LOC117128463
XM_033280871.1	gene-LOC117128463
XM_033278544.1	gene-LOC103842664
XM_009119318.3	gene-LOC103842665
XM_018655025.2	gene-LOC103842666
XM_009119319.3	gene-LOC103842666
XM_018655024.2	gene-LOC103842666
XM_009119321.3	gene-LOC103842667
XM_033280875.1	gene-LOC103842668
XM_009119323.3	gene-LOC103842669
XM_009119324.2	gene-LOC103842670
XM_009119325.3	gene-LOC103842671
XM_009119326.3	gene-LOC103842672
XM_009119327.3	gene-LOC103842672
XM_009119329.3	gene-LOC103842672
XM_009119328.3	gene-LOC103842672
XM_009119330.3	gene-LOC103842674
XM_033280874.1	gene-LOC103842676
XM_009119331.3	gene-LOC103842675
XM_009119334.3	gene-LOC103842677
XM_033279737.1	gene-LOC103842678
XM_033279732.1	gene-LOC103842679
XM_009119336.2	gene-LOC103842679
XM_009119337.2	gene-LOC103842679
XM_033279735.1	gene-LOC103842680
XM_033279736.1	gene-LOC103842680
XM_033279734.1	gene-LOC103842680
XM_033279733.1	gene-LOC103842680
XM_009119339.3	gene-LOC103842681
XM_033280732.1	gene-LOC117125684
XM_009119349.3	gene-LOC103842687
XM_009119343.3	gene-LOC103842686
XM_033280729.1	gene-LOC103842686
XM_033280728.1	gene-LOC103842686
XM_033280730.1	gene-LOC103842686
XM_033280731.1	gene-LOC103842686
XM_009119342.3	gene-LOC103842685
XM_009119341.3	gene-LOC103842684
XM_009119340.3	gene-LOC103842682
XM_033280727.1	gene-LOC103842688
XM_009119351.2	gene-LOC103842688
XM_009119352.3	gene-LOC103842689
XM_033280725.1	gene-LOC103842689
XM_009119354.3	gene-LOC103842690
XM_009119357.3	gene-LOC103842693
XM_009119356.3	gene-LOC103842693
XM_033280724.1	gene-LOC103842692
XM_018655022.2	gene-LOC103842692
XM_009119355.3	gene-LOC103842692
XM_009119359.3	gene-LOC103842694
XM_033280726.1	gene-LOC103842695
XM_009119361.2	gene-LOC103842695
XM_009119362.3	gene-LOC103842696
XM_033281052.1	gene-LOC103842697
XM_009119363.3	gene-LOC103842698
XM_009119364.3	gene-LOC103842699
XM_009119365.2	gene-LOC103842701
XM_033281055.1	gene-LOC103842703
XM_009119368.3	gene-LOC103842704
XM_033281053.1	gene-LOC103842704
XM_033281054.1	gene-LOC103842704
XM_009119369.3	gene-LOC103842705
XM_009119370.2	gene-LOC103842706
XM_009119371.3	gene-LOC103842707
XM_018655057.2	gene-LOC103842708
XM_033281057.1	gene-LOC103842709
XM_009119374.3	gene-LOC103842713
XM_033281056.1	gene-LOC103842713
XM_033281279.1	gene-LOC103842714
XM_033281278.1	gene-LOC117128573
XM_033281276.1	gene-LOC117128572
XM_009119376.3	gene-LOC103842715
XM_009119377.3	gene-LOC103842716
XM_009119378.3	gene-LOC103842717
XM_009119379.3	gene-LOC103842719
XM_009119380.3	gene-LOC103842720
XM_009119381.3	gene-LOC103842721
XM_018655034.2	gene-LOC103842724
XM_009119383.3	gene-LOC103842724
XM_018655033.2	gene-LOC103842724
XM_018655035.2	gene-LOC103842724
XM_033281277.1	gene-LOC103842725
XM_009119386.3	gene-LOC103842726
XM_009119387.3	gene-LOC103842727
XM_009119388.3	gene-LOC103842727
XM_009119389.3	gene-LOC103842728
XM_009119448.1	gene-LOC103842786
XM_009119391.3	gene-LOC103842730
XM_009119393.3	gene-LOC103842732
XM_009119392.3	gene-LOC103842731
XM_018654450.2	gene-LOC103842734
XM_009119395.2	gene-LOC103842735
XM_009119396.2	gene-LOC103842735
XM_009119398.3	gene-LOC103842736
XM_009119451.2	gene-LOC103842788
XM_009119399.3	gene-LOC103842737
XM_033278545.1	gene-LOC103842789
XM_033278546.1	gene-LOC117127842
XM_033281301.1	gene-LOC103842738
XM_009119453.1	gene-LOC103842790
XM_033281300.1	gene-LOC103842739
XM_009119402.3	gene-LOC103842740
XM_009119403.3	gene-LOC103842742
XM_009119404.2	gene-LOC103842744
XM_009119405.2	gene-LOC103842745
XM_033279173.1	gene-LOC103842746
XM_009119406.1	gene-LOC103842746
XM_033278547.1	gene-LOC117127843
XM_009119409.3	gene-LOC103842747
XM_033278759.1	gene-LOC103842748
XM_033278761.1	gene-LOC103842749
XM_009119411.3	gene-LOC103842749
XM_033278760.1	gene-LOC103842750
XM_009119412.3	gene-LOC103842750
XM_009119413.3	gene-LOC103842751
XM_009119454.1	gene-LOC103842791
XM_009119455.1	gene-LOC103842792
XM_009119414.3	gene-LOC103842752
XM_009119417.3	gene-LOC103842756
XM_009119416.3	gene-LOC103842755
XM_033279062.1	gene-LOC103842754
XM_033279063.1	gene-LOC103834672
XM_033278549.1	gene-LOC117127844
XM_033280257.1	gene-LOC103842796
XM_009119462.2	gene-LOC103842798
XM_009119461.2	gene-LOC103842797
XM_033280255.1	gene-LOC103842801
XM_018655046.2	gene-LOC103842801
XM_009119463.3	gene-LOC103842801
XM_033280254.1	gene-LOC103842801
XM_018655045.2	gene-LOC103842801
XM_033280253.1	gene-LOC103842801
XM_009119464.3	gene-LOC103842801
XM_009119466.3	gene-LOC103842802
XM_018655054.2	gene-LOC103842803
XM_018655053.2	gene-LOC103842804
XM_009119468.3	gene-LOC103842804
XM_009119469.3	gene-LOC103842805
XM_009119471.3	gene-LOC103842808
XM_033280259.1	gene-LOC108869904
XM_033278550.1	gene-LOC103843165
XM_009119476.3	gene-LOC103842810
XM_009119475.3	gene-LOC103842810
XM_009119472.3	gene-LOC103842809
XM_009119477.3	gene-LOC103842811
XM_033280260.1	gene-LOC103842812
XM_009119873.3	gene-LOC103843166
XM_009119479.3	gene-LOC103842813
XM_033280248.1	gene-LOC103842814
XM_033280249.1	gene-LOC103842814
XM_009119480.3	gene-LOC103842814
XM_009119481.3	gene-LOC103842815
XM_009119483.3	gene-LOC103842818
XM_033280250.1	gene-LOC103842818
XM_009119484.3	gene-LOC103842819
XM_033280251.1	gene-LOC103842821
XM_033280252.1	gene-LOC103842821
XM_009119488.3	gene-LOC103842822
XM_009119489.3	gene-LOC103842823
XM_009119490.2	gene-LOC103842824
XM_033280256.1	gene-LOC103842825
XM_009119491.3	gene-LOC103842825
XM_009119492.3	gene-LOC103842828
XM_033280258.1	gene-LOC103842828
XM_033280751.1	gene-LOC117128424
XM_009119496.3	gene-LOC103842831
XM_009119497.3	gene-LOC103842832
XM_009119498.3	gene-LOC103842832
XM_033280680.1	gene-LOC103842832
XM_009119499.3	gene-LOC103842833
XM_033280668.1	gene-LOC103842833
XM_009119500.2	gene-LOC103842833
XM_009119875.3	gene-LOC103843170
XM_033280672.1	gene-LOC103843170
XM_033280673.1	gene-LOC103843170
XM_033280671.1	gene-LOC103843170
XM_033280670.1	gene-LOC103843170
XM_033280669.1	gene-LOC103842834
XM_033280679.1	gene-LOC103842837
XM_009119502.3	gene-LOC103842838
XM_009119503.3	gene-LOC103842838
XM_033280677.1	gene-LOC103842840
XM_009119505.3	gene-LOC103842840
XM_009119506.3	gene-LOC103842841
XM_009119507.3	gene-LOC103842842
XM_033280674.1	gene-LOC103842844
XM_033280675.1	gene-LOC103842844
XM_033280676.1	gene-LOC103842844
XM_009119508.3	gene-LOC103842843
XM_009119509.3	gene-LOC103842843
XM_033280678.1	gene-LOC103842843
XM_009119512.3	gene-LOC103842845
XM_018654623.2	gene-LOC108869770
XM_009119513.3	gene-LOC103842847
XM_009119514.3	gene-LOC103842848
XM_033278788.1	gene-LOC108869783
XM_009119516.3	gene-LOC103842849
XM_009119517.3	gene-LOC103842850
XM_009119518.3	gene-LOC103842851
XM_009119519.3	gene-LOC103842852
XM_009119520.2	gene-LOC103842853
XM_009119521.3	gene-LOC103842854
XM_009119522.3	gene-LOC103842857
XM_033278776.1	gene-LOC103842857
XM_009119525.3	gene-LOC103842859
XM_009119523.3	gene-LOC103842858
XM_033278785.1	gene-LOC103842861
XM_009119529.3	gene-LOC103842861
XM_009119528.3	gene-LOC103842861
XM_009119526.2	gene-LOC103842860
XM_033278781.1	gene-LOC117125694
XM_009119530.3	gene-LOC103842862
XM_009119532.3	gene-LOC103842863
XM_009119531.3	gene-LOC103842863
XM_009119533.3	gene-LOC103842866
XM_009119534.3	gene-LOC103842867
XM_033278789.1	gene-LOC103842869
XM_009119537.3	gene-LOC103842868
XM_009119536.3	gene-LOC103842868
XM_009119539.3	gene-LOC103842870
XM_033278780.1	gene-LOC103842872
XM_009119540.2	gene-LOC103842872
XM_033278777.1	gene-LOC103842872
XM_033278779.1	gene-LOC103842872
XM_009119544.3	gene-LOC103842872
XM_033278778.1	gene-LOC103842872
XM_009119541.3	gene-LOC103842872
XM_009119542.3	gene-LOC103842872
XM_009119545.3	gene-LOC103842873
XM_009119547.3	gene-LOC103842874
XM_009119548.3	gene-LOC103842874
XM_033278783.1	gene-LOC103842874
XM_033278784.1	gene-LOC103842874
XM_033278782.1	gene-LOC103842874
XM_009119549.3	gene-LOC103842875
XM_009119550.3	gene-LOC103842876
XM_009119551.3	gene-LOC103842876
XM_033278551.1	gene-LOC117127846
XM_018654912.2	gene-LOC103842879
XM_009119554.3	gene-LOC103842881
XM_009119553.3	gene-LOC103842880
XM_009119556.3	gene-LOC103842882
XM_009119557.3	gene-LOC103842883
XM_018654880.2	gene-LOC103842885
XM_033278775.1	gene-LOC103842885
XM_009119561.3	gene-LOC103842885
XM_009119562.3	gene-LOC103842885
XM_033278790.1	gene-LOC103842886
XM_009119564.3	gene-LOC103842887
XM_009119565.3	gene-LOC103842888
XM_009119566.3	gene-LOC103842889
