XM_018625787.1	gene-LOC108852278
XM_018604823.1	gene-LOC108831264
Parent=gene-LOC108831266	gene-LOC108831266
XM_018604824.1	gene-LOC108831267
XM_018604827.1	gene-LOC108831270
XM_018604828.1	gene-LOC108831271
XM_018604830.1	gene-LOC108831272
XM_018604829.1	gene-LOC108831272
XM_018604832.1	gene-LOC108831274
XM_018604831.1	gene-LOC108831273
XR_001946330.1	gene-LOC108831277
XM_018604836.1	gene-LOC108831278
XM_018604833.1	gene-LOC108831275
XM_018604834.1	gene-LOC108831276
XM_018604842.1	gene-LOC108831284
XM_018604839.1	gene-LOC108831281
TRNAG-CCC-10	gene-TRNAG-CCC
XM_018604838.1	gene-LOC108831280
TRNAG-CCC-11	gene-TRNAG-CCC
XM_018604840.1	gene-LOC108831282
XM_018604851.1	gene-LOC108831291
XM_018604850.1	gene-LOC108831290
XM_018604849.1	gene-LOC108831290
XM_018604841.1	gene-LOC108831283
XM_018604845.1	gene-LOC108831288
XM_018604847.1	gene-LOC108831289
XM_018604848.1	gene-LOC108831289
XM_018604843.1	gene-LOC108831286
XM_018604837.1	gene-LOC108831279
XM_018604844.1	gene-LOC108831287
XM_018604853.1	gene-LOC108831295
XM_018604852.1	gene-LOC108831294
XR_001946331.1	gene-LOC108831297
XR_001946332.1	gene-LOC108831297
XM_018604854.1	gene-LOC108831297
Parent=gene-LOC108831298	gene-LOC108831298
XM_018604856.1	gene-LOC108831299
XM_018604859.1	gene-LOC108831302
XM_018604857.1	gene-LOC108831300
XM_018604858.1	gene-LOC108831301
XM_018604863.1	gene-LOC108831305
XM_018604861.1	gene-LOC108831303
XM_018604860.1	gene-LOC108831303
XM_018604862.1	gene-LOC108831303
XM_018604867.1	gene-LOC108831309
XM_018604868.1	gene-LOC108831311
XM_018604864.1	gene-LOC108831306
XR_001946333.1	gene-LOC108831308
XR_001946334.1	gene-LOC108831308
Parent=gene-LOC108831310	gene-LOC108831310
TRNAL-UAA-14	gene-TRNAL-UAA
XM_018604869.1	gene-LOC108831312
XM_018604865.1	gene-LOC108831307
XM_018604870.1	gene-LOC108831314
XM_018604871.1	gene-LOC108831314
XM_018604877.1	gene-LOC108831320
XM_018604875.1	gene-LOC108831318
XM_018604873.1	gene-LOC108831317
XM_018604876.1	gene-LOC108831319
XM_018604878.1	gene-LOC108831321
XM_018604872.1	gene-LOC108831316
Parent=gene-LOC108831322	gene-LOC108831322
XM_018604879.1	gene-LOC108831323
Parent=gene-LOC108831324	gene-LOC108831324
XM_018604883.1	gene-LOC108831330
XM_018604882.1	gene-LOC108831329
XM_018604880.1	gene-LOC108831326
Parent=gene-LOC108831327	gene-LOC108831327
XM_018604881.1	gene-LOC108831328
XM_018604884.1	gene-LOC108831331
XR_001946335.1	gene-LOC108831338
XM_018604886.1	gene-LOC108831333
XM_018604887.1	gene-LOC108831334
XM_018604890.1	gene-LOC108831337
XR_001946336.1	gene-LOC108831339
XM_018604885.1	gene-LOC108831332
XM_018604889.1	gene-LOC108831336
XM_018604888.1	gene-LOC108831335
XR_001946337.1	gene-LOC108831341
XR_001946338.1	gene-LOC108831344
XR_001946339.1	gene-LOC108831344
XR_001946340.1	gene-LOC108831344
XR_001946342.1	gene-LOC108831344
XR_001946341.1	gene-LOC108831344
XR_001946343.1	gene-LOC108831344
XR_001946344.1	gene-LOC108831344
XM_018604891.1	gene-LOC108831340
XM_018604892.1	gene-LOC108831342
XM_018604893.1	gene-LOC108831343
XM_018604897.1	gene-LOC108831351
XM_018604898.1	gene-LOC108831352
XM_018604903.1	gene-LOC108831352
XM_018604902.1	gene-LOC108831352
XM_018604900.1	gene-LOC108831352
XM_018604901.1	gene-LOC108831352
XM_018604899.1	gene-LOC108831352
XM_018604894.1	gene-LOC108831346
Parent=gene-LOC108831347	gene-LOC108831347
XM_018604895.1	gene-LOC108831348
Parent=gene-LOC108831349	gene-LOC108831349
XM_018604896.1	gene-LOC108831350
Parent=gene-LOC108831355	gene-LOC108831355
XM_018604906.1	gene-LOC108831356
XM_018604907.1	gene-LOC108831357
XM_018604908.1	gene-LOC108831358
XM_018604909.1	gene-LOC108831359
XM_018604904.1	gene-LOC108831354
XR_001946346.1	gene-LOC108831361
XR_001946345.1	gene-LOC108831361
XR_001946347.1	gene-LOC108831362
XM_018604911.1	gene-LOC108831360
XM_018604910.1	gene-LOC108831360
XM_018604915.1	gene-LOC108831365
XM_018604916.1	gene-LOC108831365
XM_018604914.1	gene-LOC108831365
XM_018604917.1	gene-LOC108831366
XM_018604918.1	gene-LOC108831366
XM_018604912.1	gene-LOC108831363
XM_018604913.1	gene-LOC108831364
XM_018604920.1	gene-LOC108831369
XR_001946348.1	gene-LOC108831370
XM_018604919.1	gene-LOC108831367
XM_018604921.1	gene-LOC108831371
Parent=gene-LOC108831373	gene-LOC108831373
Parent=gene-LOC108831375	gene-LOC108831375
XM_018604924.1	gene-LOC108831374
XM_018604927.1	gene-LOC108831378
XM_018604926.1	gene-LOC108831377
XM_018604931.1	gene-LOC108831382
XM_018604928.1	gene-LOC108831379
XM_018604930.1	gene-LOC108831381
XM_018604929.1	gene-LOC108831380
XM_018604932.1	gene-LOC108831383
XM_018604925.1	gene-LOC108831376
XM_018604933.1	gene-LOC108831384
XM_018604935.1	gene-LOC108831386
XM_018604936.1	gene-LOC108831387
XM_018604934.1	gene-LOC108831385
XM_018604937.1	gene-LOC108831389
XM_018604938.1	gene-LOC108831390
XR_001946349.1	gene-LOC108831391
XM_018604939.1	gene-LOC108831392
XM_018604940.1	gene-LOC108831393
XM_018604942.1	gene-LOC108831395
XM_018604941.1	gene-LOC108831394
XM_018604943.1	gene-LOC108831396
XM_018604948.1	gene-LOC108831402
XR_001946350.1	gene-LOC108831397
XR_001946351.1	gene-LOC108831397
XR_001946352.1	gene-LOC108831399
XM_018604953.1	gene-LOC108831407
XM_018604946.1	gene-LOC108831400
XM_018604950.1	gene-LOC108831404
TRNAF-GAA-49	gene-TRNAF-GAA
XM_018604952.1	gene-LOC108831406
XM_018604951.1	gene-LOC108831405
TRNAF-GAA-50	gene-TRNAF-GAA
XM_018604949.1	gene-LOC108831403
XM_018604944.1	gene-LOC108831398
XM_018604945.1	gene-LOC108831398
XM_018604947.1	gene-LOC108831401
XM_018604955.1	gene-LOC108831411
XM_018604956.1	gene-LOC108831412
XM_018604954.1	gene-LOC108831410
XM_018604957.1	gene-LOC108831413
XM_018604958.1	gene-LOC108831414
XM_018604959.1	gene-LOC108831415
XM_018604960.1	gene-LOC108831416
XM_018604961.1	gene-LOC108831418
XM_018604970.1	gene-LOC108831420
XM_018604967.1	gene-LOC108831420
XM_018604968.1	gene-LOC108831420
XM_018604969.1	gene-LOC108831420
XM_018604966.1	gene-LOC108831419
XM_018604962.1	gene-LOC108831419
XM_018604964.1	gene-LOC108831419
XM_018604965.1	gene-LOC108831419
XM_018604975.1	gene-LOC108831426
XM_018604972.1	gene-LOC108831422
XM_018604973.1	gene-LOC108831423
XM_018604971.1	gene-LOC108831421
XR_001946353.1	gene-LOC108831425
XR_001946354.1	gene-LOC108831425
XM_018604974.1	gene-LOC108831424
XM_018604976.1	gene-LOC108831427
XM_018604977.1	gene-LOC108831428
XM_018604978.1	gene-LOC108831429
XR_001946355.1	gene-LOC108831434
XM_018604979.1	gene-LOC108831430
XM_018604980.1	gene-LOC108831433
XM_018604985.1	gene-LOC108831437
XR_001946357.1	gene-LOC108831435
XR_001946356.1	gene-LOC108831435
XM_018604981.1	gene-LOC108831435
XM_018604984.1	gene-LOC108831436
XM_018604983.1	gene-LOC108831436
XM_018604990.1	gene-LOC108831443
XM_018604991.1	gene-LOC108831443
XM_018604988.1	gene-LOC108831439
XM_018604989.1	gene-LOC108831442
XM_018604987.1	gene-LOC108831438
XM_018604986.1	gene-LOC108831438
Parent=gene-LOC108831444	gene-LOC108831444
Parent=gene-LOC108831440	gene-LOC108831440
XM_018604993.1	gene-LOC108831445
XM_018604994.1	gene-LOC108831446
XM_018605000.1	gene-LOC108831450
XM_018604995.1	gene-LOC108831447
XM_018604999.1	gene-LOC108831448
XM_018604998.1	gene-LOC108831448
XM_018604997.1	gene-LOC108831448
XM_018604996.1	gene-LOC108831448
XM_018605004.1	gene-LOC108831454
XM_018605003.1	gene-LOC108831453
Parent=gene-LOC108831452	gene-LOC108831452
XM_018605002.1	gene-LOC108831451
Parent=gene-LOC108831455	gene-LOC108831455
XM_018605006.1	gene-LOC108831457
XM_018605005.1	gene-LOC108831456
XM_018605007.1	gene-LOC108831458
XM_018605010.1	gene-LOC108831461
XM_018605009.1	gene-LOC108831459
XM_018605011.1	gene-LOC108831462
Parent=gene-LOC108831460	gene-LOC108831460
XM_018605012.1	gene-LOC108831464
XR_001946365.1	gene-LOC108831466
XR_001946363.1	gene-LOC108831463
XR_001946364.1	gene-LOC108831463
XR_001946359.1	gene-LOC108831463
XR_001946358.1	gene-LOC108831463
XR_001946362.1	gene-LOC108831463
XR_001946361.1	gene-LOC108831463
XR_001946360.1	gene-LOC108831463
TRNAP-UGG-52	gene-TRNAP-UGG
XM_018605014.1	gene-LOC108831468
XM_018605017.1	gene-LOC108831470
XM_018605016.1	gene-LOC108831469
XM_018605013.1	gene-LOC108831467
XM_018605018.1	gene-LOC108831471
XM_018605019.1	gene-LOC108831472
Parent=gene-LOC108831474	gene-LOC108831474
Parent=gene-LOC108831476	gene-LOC108831476
Parent=gene-LOC108831477	gene-LOC108831477
XM_018605023.1	gene-LOC108831479
XM_018605021.1	gene-LOC108831478
XM_018605020.1	gene-LOC108831478
Parent=gene-LOC108831480	gene-LOC108831480
Parent=gene-LOC108831483	gene-LOC108831483
XM_018605025.1	gene-LOC108831482
XM_018605030.1	gene-LOC108831487
XM_018605028.1	gene-LOC108831487
XM_018605024.1	gene-LOC108831481
XM_018605031.1	gene-LOC108831488
XM_018605026.1	gene-LOC108831485
XM_018605027.1	gene-LOC108831486
XM_018605034.1	gene-LOC108831492
XM_018605032.1	gene-LOC108831489
Parent=gene-LOC108831490	gene-LOC108831490
XM_018605033.1	gene-LOC108831491
XM_018605038.1	gene-LOC108831497
XM_018605037.1	gene-LOC108831496
XM_018605040.1	gene-LOC108831498
XM_018605035.1	gene-LOC108831493
XM_018605036.1	gene-LOC108831495
XM_018605042.1	gene-LOC108831500
XM_018605044.1	gene-LOC108831502
XM_018605041.1	gene-LOC108831499
XM_018605043.1	gene-LOC108831501
XM_018605045.1	gene-LOC108831503
XM_018605047.1	gene-LOC108831504
XM_018605046.1	gene-LOC108831504
XM_018605049.1	gene-LOC108831507
XM_018605057.1	gene-LOC108831516
TRNAT-CGU-10	gene-TRNAT-CGU
XM_018605055.1	gene-LOC108831515
TRNAA-UGC-24	gene-TRNAA-UGC
Parent=gene-LOC108831514	gene-LOC108831514
XM_018605051.1	gene-LOC108831510
XM_018605052.1	gene-LOC108831510
XM_018605054.1	gene-LOC108831513
Parent=gene-LOC108831508	gene-LOC108831508
XM_018605053.1	gene-LOC108831511
TRNAT-CGU-11	gene-TRNAT-CGU
XM_018605050.1	gene-LOC108831509
XR_001946368.1	gene-LOC108831506
XR_001946367.1	gene-LOC108831506
XR_001946366.1	gene-LOC108831506
XR_001946371.1	gene-LOC108831506
XR_001946370.1	gene-LOC108831506
XR_001946369.1	gene-LOC108831506
XR_001946373.1	gene-LOC108831506
XR_001946372.1	gene-LOC108831506
XR_001946374.1	gene-LOC108831506
TRNAA-UGC-25	gene-TRNAA-UGC
XM_018605058.1	gene-LOC108831521
XM_018605059.1	gene-LOC108831522
Parent=gene-LOC108831523	gene-LOC108831523
Parent=gene-LOC108831524	gene-LOC108831524
XM_018605060.1	gene-LOC108831529
XM_018605062.1	gene-LOC108831530
XR_001946375.1	gene-LOC108831527
XR_001946376.1	gene-LOC108831528
XM_018605064.1	gene-LOC108831532
XM_018605063.1	gene-LOC108831531
XM_018605065.1	gene-LOC108831533
Parent=gene-LOC108831534	gene-LOC108831534
Parent=gene-LOC108831535	gene-LOC108831535
XM_018605067.1	gene-LOC108831538
XM_018605066.1	gene-LOC108831536
XM_018605068.1	gene-LOC108831539
XM_018605069.1	gene-LOC108831540
XM_018605071.1	gene-LOC108831541
XM_018605073.1	gene-LOC108831544
XM_018605075.1	gene-LOC108831545
Parent=gene-LOC108831546	gene-LOC108831546
XR_001946383.1	gene-LOC108831542
XR_001946380.1	gene-LOC108831542
XR_001946389.1	gene-LOC108831542
XR_001946390.1	gene-LOC108831542
XR_001946391.1	gene-LOC108831542
XR_001946393.1	gene-LOC108831542
XR_001946379.1	gene-LOC108831542
XR_001946377.1	gene-LOC108831542
XR_001946382.1	gene-LOC108831542
XR_001946381.1	gene-LOC108831542
XR_001946384.1	gene-LOC108831542
XR_001946385.1	gene-LOC108831542
XR_001946392.1	gene-LOC108831542
XR_001946378.1	gene-LOC108831542
XR_001946388.1	gene-LOC108831542
XR_001946386.1	gene-LOC108831542
XR_001946387.1	gene-LOC108831542
XM_018605072.1	gene-LOC108831542
XM_018605076.1	gene-LOC108831547
XM_018605077.1	gene-LOC108831548
XM_018605081.1	gene-LOC108831551
XM_018605085.1	gene-LOC108831554
XM_018605079.1	gene-LOC108831549
XM_018605080.1	gene-LOC108831550
XM_018605084.1	gene-LOC108831553
Parent=gene-LOC108831556	gene-LOC108831556
XM_018605083.1	gene-LOC108831552
XM_018605086.1	gene-LOC108831557
XM_018605087.1	gene-LOC108831558
XM_018605088.1	gene-LOC108831560
Parent=gene-LOC108831559	gene-LOC108831559
XM_018605090.1	gene-LOC108831562
Parent=gene-LOC108831563	gene-LOC108831563
XM_018605089.1	gene-LOC108831561
XM_018605093.1	gene-LOC108831566
XM_018605096.1	gene-LOC108831568
XM_018605092.1	gene-LOC108831565
XM_018605091.1	gene-LOC108831564
XM_018605095.1	gene-LOC108831567
XM_018605094.1	gene-LOC108831567
XM_018605097.1	gene-LOC108831569
XM_018605098.1	gene-LOC108831570
XM_018605099.1	gene-LOC108831571
Parent=gene-LOC108831572	gene-LOC108831572
XM_018605104.1	gene-LOC108831579
XM_018605102.1	gene-LOC108831577
XM_018605101.1	gene-LOC108831575
Parent=gene-LOC108831573	gene-LOC108831573
TRNAE-CUC-48	gene-TRNAE-CUC
XM_018605100.1	gene-LOC108831574
XM_018605103.1	gene-LOC108831578
XM_018605106.1	gene-LOC108831581
XR_001946399.1	gene-LOC108831582
XM_018605107.1	gene-LOC108831583
XM_018605108.1	gene-LOC108831585
XM_018605112.1	gene-LOC108831589
XM_018605110.1	gene-LOC108831587
XM_018605109.1	gene-LOC108831586
XM_018605111.1	gene-LOC108831588
XR_001946400.1	gene-LOC108831591
XR_001946403.1	gene-LOC108831596
XR_001946402.1	gene-LOC108831596
XM_018605119.1	gene-LOC108831598
XM_018605120.1	gene-LOC108831599
XR_001946401.1	gene-LOC108831592
XM_018605113.1	gene-LOC108831592
XM_018605121.1	gene-LOC108831600
XM_018605123.1	gene-LOC108831600
XM_018605122.1	gene-LOC108831600
XM_018605118.1	gene-LOC108831597
XM_018605117.1	gene-LOC108831595
XM_018605114.1	gene-LOC108831593
XM_018605116.1	gene-LOC108831594
XM_018605124.1	gene-LOC108831602
XM_018605127.1	gene-LOC108831603
XM_018605128.1	gene-LOC108831604
XM_018605130.1	gene-LOC108831606
XM_018605129.1	gene-LOC108831605
XM_018605131.1	gene-LOC108831607
XR_001946404.1	gene-LOC108831611
XM_018605132.1	gene-LOC108831608
XM_018605133.1	gene-LOC108831610
XM_018605135.1	gene-LOC108831612
XM_018605136.1	gene-LOC108831613
Parent=gene-LOC108831615	gene-LOC108831615
Parent=gene-LOC108831617	gene-LOC108831617
XM_018605138.1	gene-LOC108831614
XM_018605137.1	gene-LOC108831614
XM_018605139.1	gene-LOC108831618
XM_018605142.1	gene-LOC108831620
XM_018605143.1	gene-LOC108831621
XR_001946406.1	gene-LOC108831623
XR_001946405.1	gene-LOC108831623
XM_018605140.1	gene-LOC108831619
XM_018605144.1	gene-LOC108831622
XM_018605145.1	gene-LOC108831624
XM_018605146.1	gene-LOC108831625
XM_018605147.1	gene-LOC108831627
XR_001946407.1	gene-LOC108831629
XM_018605148.1	gene-LOC108831628
XM_018605149.1	gene-LOC108831630
XM_018605150.1	gene-LOC108831631
XM_018605151.1	gene-LOC108831631
TRNAA-AGC-38	gene-TRNAA-AGC
XM_018605152.1	gene-LOC108831632
XM_018605153.1	gene-LOC108831633
XR_001946408.1	gene-LOC108831634
XM_018605154.1	gene-LOC108831637
XM_018605155.1	gene-LOC108831638
XM_018605156.1	gene-LOC108831639
XM_018605158.1	gene-LOC108831641
XM_018605157.1	gene-LOC108831640
XM_018605159.1	gene-LOC108831642
XM_018605160.1	gene-LOC108831643
XM_018605161.1	gene-LOC108831644
XM_018605163.1	gene-LOC108831646
XM_018605162.1	gene-LOC108831645
XM_018605164.1	gene-LOC108831647
XM_018605166.1	gene-LOC108831649
XM_018605168.1	gene-LOC108831649
XM_018605167.1	gene-LOC108831649
XM_018605165.1	gene-LOC108831648
XM_018605172.1	gene-LOC108831653
XM_018605171.1	gene-LOC108831652
XM_018605170.1	gene-LOC108831651
XM_018605169.1	gene-LOC108831650
XM_018605174.1	gene-LOC108831655
XM_018605173.1	gene-LOC108831654
XR_001946409.1	gene-LOC108831660
XM_018605175.1	gene-LOC108831656
XM_018605176.1	gene-LOC108831658
Parent=gene-LOC108831657	gene-LOC108831657
XM_018605177.1	gene-LOC108831659
XM_018605179.1	gene-LOC108831662
XM_018605180.1	gene-LOC108831662
XM_018605181.1	gene-LOC108831662
XM_018605183.1	gene-LOC108831663
XM_018605178.1	gene-LOC108831661
XM_018605190.1	gene-LOC108831668
XM_018605196.1	gene-LOC108831673
XM_018605195.1	gene-LOC108831673
XM_018605197.1	gene-LOC108831673
XM_018605194.1	gene-LOC108831672
XM_018605191.1	gene-LOC108831669
XM_018605184.1	gene-LOC108831666
XM_018605192.1	gene-LOC108831670
XM_018605188.1	gene-LOC108831667
XM_018605185.1	gene-LOC108831667
XM_018605186.1	gene-LOC108831667
XM_018605189.1	gene-LOC108831667
XM_018605193.1	gene-LOC108831671
XM_018605213.1	gene-LOC108831683
XM_018605207.1	gene-LOC108831679
XM_018605212.1	gene-LOC108831682
XM_018605211.1	gene-LOC108831682
XM_018605210.1	gene-LOC108831681
XM_018605214.1	gene-LOC108831684
XM_018605203.1	gene-LOC108831676
XM_018605205.1	gene-LOC108831676
XM_018605204.1	gene-LOC108831676
XM_018605206.1	gene-LOC108831677
XM_018605202.1	gene-LOC108831675
XM_018605208.1	gene-LOC108831680
XM_018605199.1	gene-LOC108831674
XM_018605200.1	gene-LOC108831674
XM_018605198.1	gene-LOC108831674
XM_018605201.1	gene-LOC108831674
XM_018605215.1	gene-LOC108831685
XR_001946411.1	gene-LOC108831688
XR_001946410.1	gene-LOC108831688
XR_001946412.1	gene-LOC108831688
XR_001946413.1	gene-LOC108831688
Parent=gene-LOC108831687	gene-LOC108831687
XR_001946414.1	gene-LOC108831689
Parent=gene-LOC108831691	gene-LOC108831691
Parent=gene-LOC108831690	gene-LOC108831690
XM_018605218.1	gene-LOC108831692
XM_018605219.1	gene-LOC108831693
Parent=gene-LOC108831694	gene-LOC108831694
XM_018605220.1	gene-LOC108831695
XM_018605227.1	gene-LOC108831702
XM_018605222.1	gene-LOC108831697
XM_018605221.1	gene-LOC108831697
XM_018605223.1	gene-LOC108831698
XR_001946415.1	gene-LOC108831700
XM_018605229.1	gene-LOC108831704
XM_018605228.1	gene-LOC108831703
XM_018605225.1	gene-LOC108831699
XM_018605226.1	gene-LOC108831701
XM_018605230.1	gene-LOC108831705
XM_018605231.1	gene-LOC108831706
XM_018605237.1	gene-LOC108831712
XM_018605232.1	gene-LOC108831707
Parent=gene-LOC108831711	gene-LOC108831711
XM_018605233.1	gene-LOC108831708
XM_018605234.1	gene-LOC108831709
XM_018605235.1	gene-LOC108831709
XM_018605236.1	gene-LOC108831710
XM_018605238.1	gene-LOC108831713
XM_018605239.1	gene-LOC108831714
XM_018605245.1	gene-LOC108831720
XM_018605246.1	gene-LOC108831722
XM_018605247.1	gene-LOC108831723
Parent=gene-LOC108831721	gene-LOC108831721
XM_018605240.1	gene-LOC108831715
XM_018605241.1	gene-LOC108831717
XM_018605242.1	gene-LOC108831718
XM_018605243.1	gene-LOC108831719
XM_018605249.1	gene-LOC108831726
XM_018605250.1	gene-LOC108831726
XR_001946416.1	gene-LOC108831729
XR_001946417.1	gene-LOC108831729
XR_001946418.1	gene-LOC108831731
XM_018605248.1	gene-LOC108831724
XM_018605253.1	gene-LOC108831730
XM_018605251.1	gene-LOC108831727
XM_018605252.1	gene-LOC108831728
XM_018605254.1	gene-LOC108831732
Parent=gene-LOC108831725	gene-LOC108831725
XR_001946419.1	gene-LOC108831738
XM_018605260.1	gene-LOC108831738
XR_001946420.1	gene-LOC108831739
XM_018605255.1	gene-LOC108831734
XM_018605256.1	gene-LOC108831735
XM_018605257.1	gene-LOC108831736
Parent=gene-LOC108831741	gene-LOC108831741
XM_018605259.1	gene-LOC108831737
XR_001946423.1	gene-LOC108831742
XR_001946422.1	gene-LOC108831742
XR_001946421.1	gene-LOC108831742
XM_018605261.1	gene-LOC108831740
XM_018605262.1	gene-LOC108831743
XM_018605263.1	gene-LOC108831744
XM_018605264.1	gene-LOC108831745
Parent=gene-LOC108831746	gene-LOC108831746
XR_001946424.1	gene-LOC108831747
Parent=gene-LOC108831749	gene-LOC108831749
XM_018605265.1	gene-LOC108831748
XM_018605267.1	gene-LOC108831751
XM_018605266.1	gene-LOC108831750
XM_018605268.1	gene-LOC108831754
XM_018605275.1	gene-LOC108831759
XM_018605269.1	gene-LOC108831755
XM_018605271.1	gene-LOC108831756
XM_018605274.1	gene-LOC108831758
XM_018605273.1	gene-LOC108831758
XM_018605272.1	gene-LOC108831757
XM_018605278.1	gene-LOC108831761
XM_018605277.1	gene-LOC108831761
XM_018605279.1	gene-LOC108831761
XM_018605280.1	gene-LOC108831762
XM_018605276.1	gene-LOC108831760
XM_018605281.1	gene-LOC108831763
XM_018605284.1	gene-LOC108831767
TRNAV-UAC-13	gene-TRNAV-UAC
XM_018605286.1	gene-LOC108831769
XM_018605285.1	gene-LOC108831768
XM_018605283.1	gene-LOC108831765
Parent=gene-LOC108831766	gene-LOC108831766
Parent=gene-LOC108831772	gene-LOC108831772
XR_001946425.1	gene-LOC108831771
XM_018605282.1	gene-LOC108831764
XM_018605288.1	gene-LOC108831774
XM_018605291.1	gene-LOC108831777
Parent=gene-LOC108831775	gene-LOC108831775
XM_018605289.1	gene-LOC108831776
XM_018605290.1	gene-LOC108831776
XM_018605293.1	gene-LOC108831780
XM_018605292.1	gene-LOC108831778
XM_018605294.1	gene-LOC108831781
XM_018605295.1	gene-LOC108831782
XM_018605298.1	gene-LOC108831783
XR_001946427.1	gene-LOC108831785
XR_001946426.1	gene-LOC108831785
XM_018605300.1	gene-LOC108831785
XM_018605299.1	gene-LOC108831784
XM_018605301.1	gene-LOC108831786
XM_018605302.1	gene-LOC108831787
XM_018605303.1	gene-LOC108831788
XR_001946428.1	gene-LOC108831792
Parent=gene-LOC108831791	gene-LOC108831791
Parent=gene-LOC108831789	gene-LOC108831789
XM_018605304.1	gene-LOC108831790
XM_018605305.1	gene-LOC108831793
Parent=gene-LOC108831795	gene-LOC108831795
XM_018605306.1	gene-LOC108831797
Parent=gene-LOC108831798	gene-LOC108831798
XR_001946429.1	gene-LOC108831794
XR_001946430.1	gene-LOC108831794
XM_018605307.1	gene-LOC108831799
XM_018605308.1	gene-LOC108831800
XM_018605309.1	gene-LOC108831801
Parent=gene-LOC108831803	gene-LOC108831803
XM_018605310.1	gene-LOC108831802
XM_018605314.1	gene-LOC108831806
XM_018605315.1	gene-LOC108831807
XM_018605316.1	gene-LOC108831808
XR_001946431.1	gene-LOC108831805
XM_018605312.1	gene-LOC108831805
XM_018605313.1	gene-LOC108831805
XM_018605311.1	gene-LOC108831804
XM_018605318.1	gene-LOC108831811
